name,adress,latitude,longitude
広尾店,東京都 渋谷区 広尾5-14-5 ノースゲートビル,139.72159,35.6502
恵比寿ファーストスクエア店,東京都 渋谷区 恵比寿1-18-14 恵比寿ファーストスクエア,139.71416,35.64749
恵比寿ユニオンビル店,東京都 渋谷区 恵比寿南1-2-10 エビス ユニオンビル １F,139.70792,35.64615
アトレ恵比寿店(2F),東京都 渋谷区 恵比寿南1-5-5 アトレ恵比寿,139.70967,35.64717
アトレ恵比寿店(5F),東京都 渋谷区 恵比寿南1-5-5 アトレ恵比寿店　5階,139.70967,35.64717
代官山 蔦屋書店,東京都 渋谷区 恵比寿南1-5-5 アトレ恵比寿店　5階,139.70967,35.64717
代官山 蔦屋書店,東京都 渋谷区 猿楽町17-5 蔦屋書店3号館1F,139.69926,35.6493
プリンチ 代官山T-SITE,東京都 渋谷区 猿楽町17-5 蔦屋書店3号館1F,139.69926,35.6493
渋谷公園通り店,東京都 渋谷区 神南1-7-5 渋谷公園通りＪＮビル 1F,139.6994,35.6641
渋谷ファイヤー通り店,東京都 渋谷区 神南1-12-10,139.70082,35.6632
渋谷モディ店,東京都 渋谷区 神南1-21-3,139.70056,35.66168
SHIBUYA TSUTAYA店,東京都 渋谷区 宇田川町21-6 QFRONT 1F,139.70033,35.66011
渋谷文化村通り店,東京都 渋谷区 道玄坂2-25-6 ホリウチビル 1F,139.6972,35.66011
渋谷マークシティ店,東京都 渋谷区 道玄坂1-12-3 渋谷マークシティ イースト 3F,139.698,35.65793
渋谷フクラス店,東京都 渋谷区 道玄坂1-2-3 渋谷フクラス1階,139.70035,35.65767
恵比寿ガーデンプレイス店,東京都 渋谷区 恵比寿4-20-3 恵比寿ガーデンプレイスタワー,139.71368,35.64297
TSUTAYA BOOKSTORE 渋谷スクランブルスクエア店,東京都 渋谷区 渋谷2-24-12 渋谷スクランブルスクエア,139.70183,35.65858
渋谷パルコ店,東京都 渋谷区 宇田川町15-1 渋谷パルコ5階,139.69896,35.66206
渋谷ヒカリエ ShinQs店,東京都 渋谷区 渋谷2-21-1 渋谷ヒカリエ ShinQs B1F,139.70341,35.65894
北参道店,東京都 渋谷区 千駄ケ谷3-38-9 IBF-PLANNING ビル,139.70636,35.67768
リンクスクエア新宿店,東京都 渋谷区 千駄ヶ谷5-27-5 リンクスクエア新宿,139.70294,35.68623
新宿サザンテラス店,東京都 渋谷区 代々木2-2-1 新宿サザンテラス内,139.70033,35.68699
新宿マインズタワー店,東京都 渋谷区 代々木2-1-1 新宿マインズタワー 1F,139.69957,35.68591
新宿南口店,東京都 渋谷区 代々木2-13-8 エスト新宿ビル,139.69595,35.68693
代々木店,東京都 渋谷区 代々木1-38-7 川本ビル,139.7009,35.68277
アコルデ代々木上原店,東京都 渋谷区 西原3-8-5 アコルデ代々木上原,139.67982,35.66904
京王笹塚店,東京都 渋谷区 笹塚1-56-18 京王クラウン街笹塚,139.66753,35.67398
イオンスタイル碑文谷店,東京都 目黒区 碑文谷4-1-1,139.68416,35.62238
学芸大駅前店,東京都 目黒区 鷹番3-15-25 鳥芳ビル 1F,139.6839,35.62914
自由が丘店,東京都 目黒区 自由が丘2-10-18 栗山ビルⅡ 1F,139.66745,35.60843
自由が丘駅前店,東京都 目黒区 自由が丘1-11-6 YG自由が丘ビル 1F,139.66934,35.60818
中目黒山手通り店,東京都 目黒区 上目黒3-1-3 プライムアーバン中目黒Ⅱ,139.69751,35.64523
中目黒GTタワー店,東京都 目黒区 上目黒2-1-1 中目黒ゲートタウンタワー B1F,139.69885,35.64357
中目黒 蔦屋書店,東京都 目黒区 上目黒1-22-10,139.69946,35.64463
エトモ祐天寺店,東京都 目黒区 祐天寺2-13-4 エトモ祐天寺,139.69092,35.63737
池尻2丁目店,東京都 世田谷区 池尻2-27-7 アリビエ池尻,139.6832,35.64902
三軒茶屋店,東京都 世田谷区 太子堂4-20-25 海津ビル 1F,139.66942,35.64462
駒沢1丁目店,東京都 世田谷区 駒沢1-24-5,139.65683,35.62844
桜新町店,東京都 世田谷区 桜新町2-10-4,139.64337,35.63173
下北沢店,東京都 世田谷区 北沢2-30-6 下北沢ＵＣビル 1F,139.66727,35.66299
シモキタエキウエ店,東京都 世田谷区 北沢2-24-2 小田急下北沢駅 シモキタエキウエ内,139.66766,35.66188
代沢5丁目店,東京都 世田谷区 代沢5-8-13 クリークス代沢,139.66776,35.65636
明大前店,東京都 世田谷区 松原2-46-5 Ｒｙｕ’ｓビル 1F,139.65013,35.66917
経堂駅店,東京都 世田谷区 経堂2-1-3,139.63589,35.65129
千歳船橋駅店,東京都 世田谷区 船橋1-9-45 小田急マルシェ千歳船橋2,139.62323,35.64769
芦花公園店,東京都 世田谷区 南烏山1-2-17,139.61319,35.6683
千歳烏山店,東京都 世田谷区 南烏山5-15-10 SKCビル,139.60158,35.66785
成城店,東京都 世田谷区 成城2-40-25 パレブラン成城,139.59837,35.63962
奥沢2丁目店,東京都 世田谷区 奥沢2-38-9,139.67162,35.60735
二子玉川ライズ　ドッグウッドプラザ店,東京都 世田谷区 玉川2-23-1 二子玉川ライズショッピングセンター　ドッグウッドプラザ,139.62741,35.613
二子玉川公園店,東京都 世田谷区 玉川1-16-1,139.63257,35.60845
二子玉川 蔦屋家電店,東京都 世田谷区 玉川1-14-1 二子玉川ライズ　S.C.　テラスマーケット,139.62979,35.61068
用賀店,東京都 世田谷区 瀬田5-39-22,139.62642,35.6262
世田谷ビジネススクエア店,東京都 世田谷区 用賀4-10-1,139.63286,35.62678
TSUTAYA 馬事公苑店,東京都 世田谷区 上用賀2-4-18 コリーヌ馬事公苑1F,139.63161,35.63923
玉川高島屋Ｓ・Ｃ店,東京都 世田谷区 玉川3-17-1 玉川高島屋Ｓ・Ｃ (南館７階),139.62679,35.61419
四谷３丁目店,東京都 新宿区 四谷2-14-4 ミツヤ四谷ビル 1F,139.7234,35.68763
アトレ四谷店,東京都 新宿区 四谷1-5-25 アトレ四谷,139.72987,35.68619
新宿御苑店,東京都 新宿区 内藤町11 新宿御苑,139.7056,35.68893
アトレ信濃町店,東京都 新宿区 信濃町34 アトレ信濃町,139.71962,35.68074
西武新宿ＰｅＰｅ店,東京都 新宿区 歌舞伎町1-30-1 西武新宿ペペ,139.69972,35.69597
新宿サブナード店,東京都 新宿区 歌舞伎町1丁目サブナード1 新宿サブナード,139.70129,35.69539
新宿３丁目店,東京都 新宿区 新宿3-11-6 エクレ新宿 1F,139.7066,35.69189
新宿ダイアンビル店,東京都 新宿区 新宿3-36-6 大安ビル 1F,139.70192,35.69031
新宿新南口店,東京都 新宿区 新宿4-1-9 新宿ユースビル 1F,139.70256,35.68889
ルミネエスト新宿店,東京都 新宿区 新宿3-38-1 ルミネエスト ２Ｆ,139.70007,35.69301
新宿マルイ本館2階店,東京都 新宿区 新宿3-30-13 新宿マルイ本館,139.7041,35.69095
新宿マルイ本館8階店,東京都 新宿区 新宿3-30-13 新宿マルイ本館,139.7041,35.69095
新宿2丁目店,東京都 新宿区 新宿2-5-12 FORECAST新宿AVENUE,139.70692,35.68931
京王新宿三丁目ビル店,東京都 新宿区 新宿3-1-24 京王新宿三丁目ビル,139.7047,35.69008
西新宿三井ビル店,東京都 新宿区 西新宿6-24-1 西新宿三井ビル,139.68907,35.69525
新宿グリーンタワービル店,東京都 新宿区 西新宿6-14-1 新宿グリーンタワー,139.6897,35.69244
新宿西口店,東京都 新宿区 西新宿1-12-1 高倉第一ビル,139.69725,35.68972
ルミネ新宿店,東京都 新宿区 西新宿1-1-5 ルミネ新宿１,139.69943,35.68858
新宿中央公園 SHUKNOVA店,東京都 新宿区 西新宿2-11-5,139.6877,35.6911
新宿ミロード5階店,東京都 新宿区 西新宿1-1-3 新宿ミロード,139.69943,35.68858
小田急新宿店,東京都 新宿区 西新宿1-1-3 小田急百貨店,139.69943,35.68858
慶應義塾大学病院店,東京都 新宿区 西新宿1-1-3 小田急百貨店,139.69943,35.68858
慶應義塾大学病院店,東京都 新宿区 信濃町35,139.71805,35.68142
飯田橋軽子坂店,東京都 新宿区 揚場町2-1 軽子坂ＭＮビル 1F,139.74271,35.70229
飯田橋メトロピア店,東京都 新宿区 神楽坂1-13 南北線飯田橋駅構内,139.74193,35.69963
神楽坂下店,東京都 新宿区 神楽坂1-9-2 秀永ビル,139.74207,35.70007
早稲田大学戸山キャンパス店,東京都 新宿区 戸山1-24-1 早稲田アリーナ,139.71733,35.70581
新宿三井ビル店,東京都 新宿区 西新宿2-1-1 新宿三井ビルディング,139.69392,35.69166
新宿野村ビル店,東京都 新宿区 西新宿1-26-2 新宿野村ビル B1F,139.69576,35.69286
新宿エルタワー店,東京都 新宿区 西新宿1-6-1 新宿エルタワー,139.69733,35.69238
中野通り店,東京都 中野区 中野5-64-5 中野サンピオーネビル 1F,139.66551,35.70671
中野セントラルパーク店,東京都 中野区 中野4-10-2 中野セントラルパークサウス,139.66196,35.70734
中野坂上メトロピア店,東京都 中野区 本町2-48-2 丸の内線中野坂上駅構内,139.68095,35.69683
ビーンズ阿佐ヶ谷駅前店,東京都 杉並区 阿佐谷南3-58-1 ビーンズ阿佐ヶ谷ぷらす,139.63596,35.70494
ビーンズ阿佐ヶ谷てくて店,東京都 杉並区 阿佐谷南2-42 ビーンズ阿佐ヶ谷てくて,139.63733,35.70499
ルミネ荻窪店,東京都 杉並区 上荻1-7-1 ルミネ荻窪店,139.62061,35.70462
荻窪タウンセブン店,東京都 杉並区 上荻1-7-1 ルミネ荻窪店,139.62061,35.70462
荻窪タウンセブン店,東京都 杉並区 上荻1-9-1 荻窪タウンセブン,139.61981,35.70522
TSUTAYA 浜田山店,東京都 杉並区 浜田山3-37-15,139.62512,35.6852
新大久保駅店,東京都 新宿区 百人町1-10-15,139.70003,35.70063
西武高田馬場駅店,東京都 新宿区 高田馬場1-35-2 高田馬場西武ラチ内コンコース,139.70387,35.71249
高田馬場早稲田通り店,東京都 新宿区 高田馬場1-25-32 １０８ビル 1F,139.70609,35.71224
大塚駅前店,東京都 豊島区 北大塚2-13-1 ba07,139.72859,35.73232
アトレヴィ大塚店,東京都 豊島区 南大塚3-33-1 アトレヴィ大塚,139.72762,35.73174
池袋サンシャイン通り店,東京都 豊島区 東池袋1-20-5 七富久ビル,139.7157,35.73116
池袋サンシャインシティ アルパ店,東京都 豊島区 東池袋3-1-1 サンシャインシティ アルパ 2F,139.71919,35.72929
池袋西口店,東京都 豊島区 西池袋1-17-10 エキニア池袋,139.70844,35.73101
ルミネ池袋2階店,東京都 豊島区 西池袋1-11-1 ルミネ池袋,139.70944,35.72898
エチカ池袋店,東京都 豊島区 西池袋3-28-14,139.70766,35.73129
ルミネ池袋9階店,東京都 豊島区 西池袋1-11-1 ルミネ池袋,139.70944,35.72898
JR池袋駅 西口店,東京都 豊島区 西池袋1-1-25,139.71051,35.72994
池袋明治通り店,東京都 豊島区 南池袋1-18-17 Ｉ＆Ｋビル 1F,139.71138,35.72756
南池袋店,東京都 豊島区 南池袋2-16-4 ＳＫビル,139.71259,35.72711
池袋ショッピングパーク南館店,東京都 豊島区 南池袋1-29-1 池袋ショッピングパーク,139.71266,35.73028
JR東日本ホテルメッツ 目白店,東京都 豊島区 目白1-4-1 JR東日本ホテルメッツ 目白3階,139.70642,35.71978
東武池袋店,東京都 豊島区 西池袋1-1-25 東武百貨店　池袋店,139.71051,35.72994
池袋ショッピングパーク北館店,東京都 豊島区 西池袋1-1-25 東武百貨店　池袋店,139.71051,35.72994
池袋ショッピングパーク北館店,東京都 豊島区 南池袋1-29-1 池袋ショッピングパーク,139.71266,35.73028
日本大学板橋病院店,東京都 板橋区 大谷口上町30-1 日本大学医学部附属板橋病院,139.68997,35.74923
帝京大学板橋キャンパス店,東京都 板橋区 加賀2-11-1 帝京大学板橋キャンパス,139.71451,35.75928
イオン板橋店,東京都 板橋区 徳丸2-6-1 イオン板橋,139.66103,35.77064
エキア成増店,東京都 板橋区 成増2-13-1 EQUiA成増 2階,139.63341,35.77728
豊島園駅前店,東京都 練馬区 練馬4-18-8 ティーズガーデン,139.64842,35.7433
エミオ練馬店,東京都 練馬区 練馬1-3-5 エミオ練馬,139.65518,35.73792
大泉学園ゆめりあフェンテ店,東京都 練馬区 東大泉5-43-1 ゆめりあフェンテ,139.58556,35.74894
光が丘IMA店,東京都 練馬区 光が丘5-1-1 光が丘IMA,139.62837,35.76001
井の頭公園店,東京都 武蔵野市 吉祥寺南町1-15-7 重川ビル,139.57845,35.70147
アトレ吉祥寺店,東京都 武蔵野市 吉祥寺南町1-1-24　 アトレ吉祥寺,139.57866,35.70302
キラリナ京王吉祥寺店,東京都 武蔵野市 吉祥寺南町2-1-25,139.5808,35.70307
吉祥寺東急店,東京都 武蔵野市 吉祥寺本町2-3-1 東急百貨店吉祥寺店 1F,139.578,35.70517
吉祥寺駅前店,東京都 武蔵野市 吉祥寺本町2-3-1 東急百貨店吉祥寺店 1F,139.578,35.70517
吉祥寺駅前店,東京都 武蔵野市 吉祥寺本町1-15-9 吉祥寺岩崎ビル,139.58029,35.70393
武蔵境イトーヨーカドー店,東京都 武蔵野市 境南町2-3-6 イトーヨーカドー武蔵境店西館,139.54372,35.70129
吉祥寺パルコ店,東京都 武蔵野市 境南町2-3-6 イトーヨーカドー武蔵境店西館,139.54372,35.70129
吉祥寺パルコ店,東京都 武蔵野市 吉祥寺本町1-5-1 吉祥寺PARCO,139.57796,35.70364
三鷹武蔵境通り店,東京都 三鷹市 井口2-1-2,139.54964,35.68887
アトレヴィ三鷹店,東京都 三鷹市 下連雀3-46-4,139.56033,35.70245
杏林大学病院店,東京都 三鷹市 新川6-20-2,139.5656,35.6776
仙川駅前店,東京都 調布市 仙川町1-49-2 パール仙川 1F,139.58618,35.66062
トリエ京王調布店,東京都 調布市 布田4-4-22 トリエ京王調布 A館,139.54543,35.65106
調布パルコ店,東京都 調布市 小島町1-38-1,139.54352,35.65281
府中くるる店,東京都 府中市 宮町1-50 くるる,139.48073,35.67155
京王府中駅ビル店,東京都 府中市 府中町1-2-1 京王府中ショッピングセンター,139.4798,35.67246
nonowa東小金井店,東京都 小金井市 梶野町5-1-1 nonowa東小金井,139.52629,35.7019
nonowa武蔵小金井店,東京都 小金井市 本町6-14-29,139.50565,35.70048
ミーツ国分寺店,東京都 国分寺市 本町3-1-1 cocobunji WEST,139.48045,35.70069
nonowa西国分寺店,東京都 国分寺市 西恋ヶ窪2-1-18 nonowa西国分寺店,139.46538,35.69966
nonowa国立店,東京都 国分寺市 西恋ヶ窪2-1-18 nonowa西国分寺店,139.46538,35.69966
nonowa国立店,東京都 国立市 北1-14-1 nonowa国立,139.44456,35.69912
国立店,東京都 国立市 東1-6-21,139.4473,35.69781
小平天神店,東京都 小平市 天神町1-12-9,139.49402,35.7305
立川若葉店,東京都 立川市 若葉町1-11-7,139.43666,35.71974
立川伊勢丹店,東京都 立川市 曙町2-5-1 伊勢丹立川店 1F,139.41287,35.69958
ルミネ立川店,東京都 立川市 曙町2-5-1 伊勢丹立川店 1F,139.41287,35.69958
ルミネ立川店,東京都 立川市 曙町2-1-1 ルミネ立川店　1階,139.41537,35.69836
ららぽーと立川立飛店,東京都 立川市 曙町2-1-1 ルミネ立川店　1階,139.41537,35.69836
ららぽーと立川立飛店,東京都 立川市 泉町935-1,139.4115,35.71406
エキュート立川店,東京都 立川市 柴崎町3-1-1 エキュート立川,139.41368,35.69767
イオンモール日の出1階店,東京都 西多摩郡 日の出町平井237-3 イオンモール日の出,139.27515,35.73483
イオンモール日の出2階店,東京都 西多摩郡 日の出町平井237-3 イオンモール日の出,139.27515,35.73483
